ticker,year,date,close,moving_average_50,moving_average_200,trend
MSFT,2023,2023-08-21,313.2099788635033,329.24,278.58,Bullish
MSFT,2023,2023-08-22,320.66754426236673,329.26,279.06,Bullish
MSFT,2023,2023-08-23,319.012512305478,329.18,279.58,Bullish
MSFT,2023,2023-08-24,327.90841965393514,329.16,280.16,Bullish
MSFT,2023,2023-08-25,316.6973448921229,328.93,280.66,Bullish
MSFT,2023,2023-08-28,320.8251800789058,328.71,281.15,Bullish
MSFT,2023,2023-08-29,317.10127977619635,328.14,281.63,Bullish
MSFT,2023,2023-08-30,323.79050827975385,327.95,282.10,Bullish
MSFT,2023,2023-08-31,324.3126362990831,327.82,282.53,Bullish
MSFT,2023,2023-09-01,326.3912603462074,327.78,282.98,Bullish
MSFT,2023,2023-09-05,324.11561500950705,327.68,283.41,Bullish
MSFT,2023,2023-09-06,328.43056516101285,327.69,283.86,Bullish
MSFT,2023,2023-09-07,326.3715713331962,327.69,284.33,Bullish
MSFT,2023,2023-09-08,325.1894370889437,327.62,284.76,Bullish
MSFT,2023,2023-09-11,332.2332623849475,327.68,285.24,Bullish
MSFT,2023,2023-09-12,330.83431177810604,327.66,285.71,Bullish
MSFT,2023,2023-09-13,326.3913199887265,327.52,286.14,Bullish
MSFT,2023,2023-09-14,334.1149015081179,327.61,286.60,Bullish
MSFT,2023,2023-09-15,331.91801655332216,327.62,287.05,Bullish
MSFT,2023,2023-09-18,322.93340970271976,327.40,287.49,Bullish
MSFT,2023,2023-09-19,321.32765063479235,327.25,287.92,Bullish
MSFT,2023,2023-09-20,324.6180468666076,327.24,288.30,Bullish
MSFT,2023,2023-09-21,314.5202131437501,326.91,288.65,Bullish
MSFT,2023,2023-09-22,316.5495989744166,326.56,289.00,Bullish
MSFT,2023,2023-09-25,311.88983649741465,325.97,289.33,Bullish
MSFT,2023,2023-09-26,310.4515206404709,325.38,289.69,Bullish
MSFT,2023,2023-09-27,307.66355540766017,324.73,290.03,Bullish
MSFT,2023,2023-09-28,306.3729610383482,323.75,290.36,Bullish
MSFT,2023,2023-09-29,313.0326245233169,323.06,290.72,Bullish
MSFT,2023,2023-10-02,311.5844531197729,322.42,290.99,Bullish
MSFT,2023,2023-10-03,316.06691362272,321.95,291.32,Bullish
MSFT,2023,2023-10-04,309.36783899365224,321.31,291.62,Bullish
MSFT,2023,2023-10-05,314.3527326674706,320.88,291.98,Bullish
MSFT,2023,2023-10-06,311.8504098359206,320.42,292.34,Bullish
MSFT,2023,2023-10-09,319.9286944478217,320.26,292.77,Bullish
MSFT,2023,2023-10-10,326.04643992295536,320.16,293.21,Bullish
MSFT,2023,2023-10-11,326.2927750434713,320.09,293.67,Bullish
MSFT,2023,2023-10-12,325.662293149409,320.05,294.14,Bullish
MSFT,2023,2023-10-13,327.4454306740634,320.19,294.61,Bullish
MSFT,2023,2023-10-16,326.1351780044602,320.19,295.08,Bullish
MSFT,2023,2023-10-17,324.6968264635894,320.22,295.55,Bullish
MSFT,2023,2023-10-18,327.55374656173126,320.35,296.02,Bullish
MSFT,2023,2023-10-19,327.2188485573751,320.47,296.47,Bullish
MSFT,2023,2023-10-20,326.7952358568411,320.60,296.97,Bullish
MSFT,2023,2023-10-23,320.63805945731093,320.71,297.46,Bullish
MSFT,2023,2023-10-24,326.38142132445483,320.92,298.00,Bullish
MSFT,2023,2023-10-25,339.8977298889024,321.37,298.59,Bullish
MSFT,2023,2023-10-26,335.48428431504954,321.76,299.15,Bullish
MSFT,2023,2023-10-27,325.524334192952,321.95,299.65,Bullish
MSFT,2023,2023-10-30,328.4601520528565,322.33,300.14,Bullish
MSFT,2023,2023-10-31,333.8193356921157,322.74,300.65,Bullish
MSFT,2023,2023-11-01,334.7453951862708,323.02,301.16,Bullish
MSFT,2023,2023-11-02,342.0847902707167,323.48,301.69,Bullish
MSFT,2023,2023-11-03,344.43930484102884,323.81,302.27,Bullish
MSFT,2023,2023-11-06,348.2026472687151,324.44,302.86,Bullish
MSFT,2023,2023-11-07,354.0642616553695,325.11,303.45,Bullish
MSFT,2023,2023-11-08,356.31043874613977,325.89,304.05,Bullish
MSFT,2023,2023-11-09,356.9212273081889,326.55,304.68,Bullish
MSFT,2023,2023-11-10,356.1232128388484,327.19,305.27,Bullish
MSFT,2023,2023-11-13,362.75335139986936,327.92,305.87,Bullish
MSFT,2023,2023-11-14,365.5019224424188,328.74,306.50,Bullish
MSFT,2023,2023-11-15,366.51026176358704,329.51,307.14,Bullish
MSFT,2023,2023-11-16,366.19437308883926,330.30,307.76,Bullish
MSFT,2023,2023-11-17,368.810308519438,331.17,308.34,Bullish
MSFT,2023,2023-11-20,366.4510310616974,331.86,308.90,Bullish
MSFT,2023,2023-11-21,370.8439487376381,332.66,309.49,Bullish
MSFT,2023,2023-11-22,373.14397762641977,333.59,310.08,Bullish
MSFT,2023,2023-11-24,372.4825774634703,334.36,310.61,Bullish
MSFT,2023,2023-11-27,371.9395861092224,335.16,311.13,Bullish
MSFT,2023,2023-11-28,373.4894767472904,336.17,311.72,Bullish
MSFT,2023,2023-11-29,378.8299585251396,337.32,312.30,Bullish
MSFT,2023,2023-11-30,373.6276491974568,338.30,312.84,Bullish
MSFT,2023,2023-12-01,371.9199171267098,339.45,313.38,Bullish
MSFT,2023,2023-12-04,364.35833257657214,340.41,313.91,Bullish
MSFT,2023,2023-12-05,361.742346716279,341.40,314.44,Bullish
MSFT,2023,2023-12-06,368.74126102951465,342.57,315.04,Bullish
MSFT,2023,2023-12-07,363.4994815324385,343.69,315.61,Bullish
MSFT,2023,2023-12-08,364.45701385787805,344.85,316.18,Bullish
MSFT,2023,2023-12-11,363.7463100121513,345.86,316.77,Bullish
MSFT,2023,2023-12-12,366.085815070236,346.95,317.36,Bullish
MSFT,2023,2023-12-13,371.1893743181654,348.06,318.00,Bullish
MSFT,2023,2023-12-14,368.51420016236455,349.24,318.61,Bullish
MSFT,2023,2023-12-15,362.1371866464728,350.19,319.21,Bullish
MSFT,2023,2023-12-18,364.703768160994,351.25,319.80,Bullish
MSFT,2023,2023-12-19,366.7175631601881,352.19,320.38,Bullish
MSFT,2023,2023-12-20,370.1824702029136,353.07,320.97,Bullish
MSFT,2023,2023-12-21,367.7738204038608,353.90,321.56,Bullish
MSFT,2023,2023-12-22,368.8794513235901,354.76,322.15,Bullish
MSFT,2023,2023-12-26,370.18249130335374,355.62,322.77,Bullish
MSFT,2023,2023-12-27,368.8893117478319,356.47,323.40,Bullish
MSFT,2023,2023-12-28,370.5477330050664,357.39,324.00,Bullish
MSFT,2023,2023-12-29,371.169642395573,358.26,324.58,Bullish
MSFT,2024,2024-01-02,369.0571084332548,359.10,325.12,Bullish
MSFT,2024,2024-01-03,364.2694800267969,359.85,325.58,Bullish
MSFT,2024,2024-01-04,365.90813521572943,360.75,326.05,Bullish
MSFT,2024,2024-01-05,364.2299324066576,361.51,326.52,Bullish
MSFT,2024,2024-01-08,364.5557242835835,362.00,327.00,Bullish
MSFT,2024,2024-01-09,367.230963518503,362.64,327.48,Bullish
MSFT,2024,2024-01-10,371.5348859821227,363.56,327.97,Bullish
MSFT,2024,2024-01-11,381.0411769503781,364.61,328.50,Bullish
MSFT,2024,2024-01-12,380.53770356907125,365.55,329.05,Bullish
MSFT,2024,2024-01-16,388.6027813692521,366.62,329.63,Bullish
MSFT,2024,2024-01-17,382.99573452754953,367.44,330.15,Bullish
MSFT,2024,2024-01-18,386.68771541228006,368.29,330.69,Bullish
MSFT,2024,2024-01-19,390.67578129578703,369.14,331.24,Bullish
MSFT,2024,2024-01-22,394.8810866300338,369.95,331.81,Bullish
MSFT,2024,2024-01-23,390.66589446380215,370.64,332.36,Bullish
MSFT,2024,2024-01-24,396.38154221940175,371.43,332.95,Bullish
MSFT,2024,2024-01-25,399.1259008802828,372.29,333.53,Bullish
MSFT,2024,2024-01-26,399.1751946098328,373.02,334.12,Bullish
MSFT,2024,2024-01-29,400.8434969667129,373.72,334.73,Bullish
MSFT,2024,2024-01-30,406.963808061775,374.53,335.37,Bullish
MSFT,2024,2024-01-31,401.7319152692152,375.24,335.97,Bullish
MSFT,2024,2024-02-01,396.6677820088373,375.80,336.54,Bullish
MSFT,2024,2024-02-02,398.6223850112119,376.44,337.10,Bullish
MSFT,2024,2024-02-05,404.6341529667765,377.12,337.72,Bullish
MSFT,2024,2024-02-06,400.6657659465184,377.67,338.32,Bullish
MSFT,2024,2024-02-07,402.2057056779032,378.26,338.94,Bullish
MSFT,2024,2024-02-08,408.7308427876322,379.00,339.60,Bullish
MSFT,2024,2024-02-09,409.9154380417315,379.73,340.27,Bullish
MSFT,2024,2024-02-12,415.15713164506406,380.46,340.90,Bullish
MSFT,2024,2024-02-13,399.7378822405464,380.98,341.44,Bullish
MSFT,2024,2024-02-14,403.5725956832902,381.61,341.97,Bullish
MSFT,2024,2024-02-15,403.6418270582009,382.40,342.48,Bullish
MSFT,2024,2024-02-16,403.4637615690979,383.23,342.99,Bullish
MSFT,2024,2024-02-20,398.7957913827642,383.83,343.48,Bullish
MSFT,2024,2024-02-21,395.7596706387702,384.48,343.96,Bullish
MSFT,2024,2024-02-22,405.66919761409457,385.30,344.49,Bullish
MSFT,2024,2024-02-23,411.08877810913,386.25,345.02,Bullish
MSFT,2024,2024-02-26,406.9252422289791,387.06,345.54,Bullish
MSFT,2024,2024-02-27,403.4934639055569,387.71,346.05,Bullish
MSFT,2024,2024-02-28,403.6813622301974,388.41,346.55,Bullish
MSFT,2024,2024-02-29,404.13634340042967,389.25,347.04,Bullish
MSFT,2024,2024-03-01,406.7372936922519,390.09,347.56,Bullish
MSFT,2024,2024-03-04,408.8834074088287,390.94,348.09,Bullish
MSFT,2024,2024-03-05,409.39765868898735,391.72,348.60,Bullish
MSFT,2024,2024-03-06,398.5287839468186,392.34,349.04,Bullish
MSFT,2024,2024-03-07,401.6441236500453,392.99,349.50,Bullish
MSFT,2024,2024-03-08,403.463763812485,393.66,349.95,Bullish
MSFT,2024,2024-03-11,399.3100726931067,394.27,350.37,Bullish
MSFT,2024,2024-03-12,403.1275136284859,394.92,350.84,Bullish
MSFT,2024,2024-03-13,413.4920831775679,395.76,351.32,Bullish
MSFT,2024,2024-03-14,415.608444013985,396.70,351.80,Bullish
MSFT,2024,2024-03-15,414.66890001382535,397.70,352.23,Bullish
MSFT,2024,2024-03-18,409.6844699154105,398.58,352.64,Bullish
MSFT,2024,2024-03-19,413.2250029233721,399.56,353.11,Bullish
MSFT,2024,2024-03-20,417.3490447100486,400.62,353.55,Bullish
MSFT,2024,2024-03-21,425.092769724827,401.77,354.03,Bullish
MSFT,2024,2024-03-22,424.9642424933846,402.84,354.51,Bullish
MSFT,2024,2024-03-25,420.5532980907823,403.63,354.98,Bullish
MSFT,2024,2024-03-26,420.919215908385,404.44,355.49,Bullish
MSFT,2024,2024-03-27,419.7621445438776,405.06,355.99,Bullish
MSFT,2024,2024-03-28,416.3205056535144,405.73,356.46,Bullish
MSFT,2024,2024-04-01,419.2776155006833,406.38,356.91,Bullish
MSFT,2024,2024-04-02,415.4798683479255,406.88,357.34,Bullish
MSFT,2024,2024-04-03,415.1040961428757,407.28,357.76,Bullish
MSFT,2024,2024-04-04,420.3061621109497,407.87,358.14,Bullish
MSFT,2024,2024-04-05,415.3810083958257,408.25,358.54,Bullish
MSFT,2024,2024-04-08,420.4841470901874,408.68,358.99,Bullish
MSFT,2024,2024-04-09,421.74014941976674,409.13,359.46,Bullish
MSFT,2024,2024-04-10,417.5369697470064,409.47,359.90,Bullish
MSFT,2024,2024-04-11,421.1269533333631,409.75,360.37,Bullish
MSFT,2024,2024-04-12,419.3764203133474,410.10,360.84,Bullish
MSFT,2024,2024-04-15,421.8983956076828,410.61,361.30,Bullish
MSFT,2024,2024-04-16,410.0009339582446,410.83,361.70,Bullish
MSFT,2024,2024-04-17,412.6514043206412,410.99,362.11,Bullish
MSFT,2024,2024-04-18,406.1043740582622,411.10,362.47,Bullish
MSFT,2024,2024-04-19,399.5771115531844,411.05,362.82,Bullish
MSFT,2024,2024-04-22,395.6706179149051,410.79,363.14,Bullish
MSFT,2024,2024-04-23,399.7848084637701,410.59,363.47,Bullish
MSFT,2024,2024-04-24,405.04615566067775,410.38,363.85,Bullish
MSFT,2024,2024-04-25,389.6872966357871,410.18,364.18,Bullish
MSFT,2024,2024-04-26,407.6274206623671,410.27,364.56,Bullish
MSFT,2024,2024-04-29,400.7836784898605,410.21,364.89,Bullish
MSFT,2024,2024-04-30,397.0651100086482,410.08,365.17,Bullish
MSFT,2024,2024-05-01,388.2829428234783,409.87,365.41,Bullish
MSFT,2024,2024-05-02,393.2773133250789,409.82,365.68,Bullish
MSFT,2024,2024-05-03,397.8463990370952,409.66,365.89,Bullish
MSFT,2024,2024-05-06,404.25498236640857,409.53,366.17,Bullish
MSFT,2024,2024-05-07,410.0899881944696,409.59,366.51,Bullish
MSFT,2024,2024-05-08,403.6715058408348,409.59,366.83,Bullish
MSFT,2024,2024-05-09,406.0450135021462,409.64,367.15,Bullish
MSFT,2024,2024-05-10,408.3889175739522,409.73,367.51,Bullish
MSFT,2024,2024-05-13,413.403005491002,409.86,367.91,Bullish
MSFT,2024,2024-05-14,407.47905225770086,409.83,368.30,Bullish
MSFT,2024,2024-05-15,414.039731407047,409.92,368.72,Bullish
MSFT,2024,2024-05-16,417.9036811134131,410.31,369.16,Bullish
MSFT,2024,2024-05-17,418.63689375857393,410.65,369.61,Bullish
MSFT,2024,2024-05-20,416.3283328633749,410.91,370.09,Bullish
MSFT,2024,2024-05-21,422.88723589418726,411.38,370.58,Bullish
MSFT,2024,2024-05-22,426.1171006588035,411.84,371.09,Bullish
MSFT,2024,2024-05-23,428.9705184673677,412.15,371.63,Bullish
MSFT,2024,2024-05-24,423.2438961414034,412.30,372.14,Bullish
MSFT,2024,2024-05-28,425.6613725566471,412.52,372.67,Bullish
MSFT,2024,2024-05-29,421.75776247263485,412.76,373.20,Bullish
MSFT,2024,2024-05-30,420.38058819244,412.91,373.72,Bullish
MSFT,2024,2024-05-31,412.9003493168409,412.82,374.20,Bullish
MSFT,2024,2024-06-03,411.6916380853653,412.55,374.68,Bullish
MSFT,2024,2024-06-04,408.62023297171766,412.22,375.14,Bullish
MSFT,2024,2024-06-05,413.9505214749818,412.09,375.66,Bullish
MSFT,2024,2024-06-06,420.0932423972592,412.07,376.20,Bullish
MSFT,2024,2024-06-07,422.2630516824485,412.12,376.71,Bullish
MSFT,2024,2024-06-10,420.7769019274312,412.21,377.22,Bullish
MSFT,2024,2024-06-11,421.54969372575147,412.26,377.68,Bullish
MSFT,2024,2024-06-12,431.2988107842745,412.58,378.26,Bullish
MSFT,2024,2024-06-13,436.7777391476236,413.01,378.84,Bullish
MSFT,2024,2024-06-14,434.2314617214768,413.29,379.42,Bullish
MSFT,2024,2024-06-17,438.5016642294944,413.75,380.00,Bullish
MSFT,2024,2024-06-18,445.55587588842855,414.25,380.60,Bullish
MSFT,2024,2024-06-20,442.17734964919055,414.66,381.18,Bullish
MSFT,2024,2024-06-21,443.24741971766383,415.17,381.78,Bullish
MSFT,2024,2024-06-24,445.6450280512692,415.66,382.36,Bullish
MSFT,2024,2024-06-25,444.1093829453472,416.16,382.95,Bullish
MSFT,2024,2024-06-26,444.8524625348744,416.62,383.55,Bullish
MSFT,2024,2024-06-27,448.0030458409229,417.38,384.13,Bullish
MSFT,2024,2024-06-28,448.88481228887935,418.10,384.72,Bullish
MSFT,2024,2024-07-01,444.5155553424217,418.87,385.31,Bullish
MSFT,2024,2024-07-02,449.0136518862479,419.86,385.88,Bullish
MSFT,2024,2024-07-03,453.9575176731728,421.03,386.49,Bullish
MSFT,2024,2024-07-05,455.36439189726417,422.14,387.16,Bullish
MSFT,2024,2024-07-08,462.24030050538414,423.28,387.86,Bullish
MSFT,2024,2024-07-09,462.6861553304454,424.74,388.55,Bullish
MSFT,2024,2024-07-10,456.9595799941959,425.73,389.26,Bullish
MSFT,2024,2024-07-11,458.7032687875664,426.89,389.97,Bullish
MSFT,2024,2024-07-12,450.1331757277914,427.95,390.67,Bullish
MSFT,2024,2024-07-15,449.1126945889487,429.16,391.36,Bullish
MSFT,2024,2024-07-16,450.024242123689,430.30,392.07,Bullish
MSFT,2024,2024-07-17,438.5016326704633,431.11,392.73,Bullish
MSFT,2024,2024-07-18,440.23545277919766,431.83,393.37,Bullish
MSFT,2024,2024-07-19,429.0993580294417,432.21,393.95,Bullish
MSFT,2024,2024-07-22,437.7090177284673,432.89,394.56,Bullish
MSFT,2024,2024-07-23,439.7995165999124,433.57,395.22,Bullish
MSFT,2024,2024-07-24,436.3814061869237,434.13,395.83,Bullish
MSFT,2024,2024-07-25,424.8390522151794,434.36,396.39,Bullish
MSFT,2024,2024-07-26,414.3369149277823,434.49,396.86,Bullish
MSFT,2024,2024-07-29,427.5933215281127,434.76,397.37,Bullish
MSFT,2024,2024-07-30,423.7689537498031,434.88,397.86,Bullish
MSFT,2024,2024-07-31,416.61569885909415,434.84,398.31,Bullish
MSFT,2024,2024-08-01,416.9030487912494,434.85,398.76,Bullish
MSFT,2024,2024-08-02,408.6796642573762,434.57,399.17,Bullish
MSFT,2024,2024-08-05,385.57510623229217,433.76,399.48,Bullish
MSFT,2024,2024-08-06,396.3050826229799,433.10,399.82,Bullish
MSFT,2024,2024-08-07,404.86528162523547,432.74,400.21,Bullish
MSFT,2024,2024-08-08,398.7225241806935,432.20,400.57,Bullish
MSFT,2024,2024-08-09,400.2978317019802,431.77,400.97,Bullish
MSFT,2024,2024-08-12,403.29987574188414,431.43,401.35,Bullish
MSFT,2024,2024-08-13,405.8064543815787,431.29,401.68,Bullish
MSFT,2024,2024-08-14,410.9683392009438,431.27,402.06,Bullish
MSFT,2024,2024-08-15,416.6718241885771,431.43,402.51,Bullish
MSFT,2024,2024-08-16,417.4658786225156,431.50,402.96,Bullish
MSFT,2024,2024-08-19,415.8380594178836,431.42,403.37,Bullish
MSFT,2024,2024-08-20,418.5576761663757,431.34,403.79,Bullish
MSFT,2024,2024-08-21,420.9199114166435,431.35,404.18,Bullish
MSFT,2024,2024-08-22,421.19784052472494,431.34,404.57,Bullish
MSFT,2024,2024-08-23,413.87285176004434,430.99,404.89,Bullish
MSFT,2024,2024-08-26,413.26738834241513,430.52,405.19,Bullish
MSFT,2024,2024-08-27,409.7835476962891,430.03,405.46,Bullish
MSFT,2024,2024-08-28,411.7884806509906,429.50,405.73,Bullish
MSFT,2024,2024-08-29,411.8480408399638,428.82,406.01,Bullish
MSFT,2024,2024-08-30,412.50311373853776,428.23,406.26,Bullish
MSFT,2024,2024-09-03,414.79592463376775,427.66,406.51,Bullish
MSFT,2024,2024-09-04,402.8853476688359,426.81,406.69,Bullish
MSFT,2024,2024-09-05,404.5825811257243,426.01,406.88,Bullish
MSFT,2024,2024-09-06,406.0118681561247,425.24,407.07,Bullish
MSFT,2024,2024-09-09,404.2054095225525,424.36,407.25,Bullish
MSFT,2024,2024-09-10,405.15829563423546,423.49,407.43,Bullish
MSFT,2024,2024-09-11,412.4038716868024,422.85,407.62,Bullish
MSFT,2024,2024-09-12,420.1556701684846,422.27,407.86,Bullish
MSFT,2024,2024-09-13,422.6568988304725,421.64,408.11,Bullish
MSFT,2024,2024-09-16,427.3913478501723,421.08,408.38,Bullish
MSFT,2024,2024-09-17,436.949603136594,420.58,408.67,Bullish
MSFT,2024,2024-09-18,431.7585728815533,419.96,408.97,Bullish
MSFT,2024,2024-09-19,437.94213239056506,419.58,409.30,Bullish
MSFT,2024,2024-09-20,433.962001220441,419.08,409.64,Bullish
MSFT,2024,2024-09-23,431.04394501505726,418.70,409.99,Bullish
MSFT,2024,2024-09-24,429.7734624718136,418.31,410.29,Bullish
MSFT,2024,2024-09-25,426.6270665374025,417.85,410.61,Bullish
MSFT,2024,2024-09-26,431.847901263487,417.71,410.95,Bullish
MSFT,2024,2024-09-27,428.30445513024,417.47,411.27,Bullish
MSFT,2024,2024-09-30,425.01914436125503,417.39,411.56,Bullish
MSFT,2024,2024-10-01,425.25736081760834,417.14,411.84,Bullish
MSFT,2024,2024-10-02,419.4310992466512,416.74,412.09,Bullish
MSFT,2024,2024-10-03,414.5180314477273,416.30,412.35,Bullish
MSFT,2024,2024-10-04,415.12343452898295,416.11,412.60,Bullish
MSFT,2024,2024-10-07,412.9001354490418,416.08,412.83,Bullish
MSFT,2024,2024-10-08,407.8381438809941,415.68,413.02,Bullish
MSFT,2024,2024-10-09,412.7611596791307,415.46,413.25,Bullish
MSFT,2024,2024-10-10,412.13589300844654,415.37,413.46,Bullish
MSFT,2024,2024-10-11,413.039091483719,415.29,413.68,Bullish
MSFT,2024,2024-10-14,414.65693738807056,415.41,413.91,Bullish
MSFT,2024,2024-10-15,419.0340894861109,416.08,414.15,Bullish
MSFT,2024,2024-10-16,412.0763232895253,416.40,414.35,Bullish
MSFT,2024,2024-10-17,419.2127339196968,416.69,414.61,Bullish
MSFT,2024,2024-10-18,414.0316484156336,416.99,414.85,Bullish
MSFT,2024,2024-10-21,413.01924141063614,417.25,415.09,Bullish
MSFT,2024,2024-10-22,415.3715654862768,417.49,415.35,Bullish
MSFT,2024,2024-10-23,427.6493981928425,417.92,415.66,Bullish
MSFT,2024,2024-10-24,422.1605988036373,418.15,415.94,Bullish
MSFT,2024,2024-10-25,423.5799681906594,418.29,416.20,Bullish
MSFT,2024,2024-10-28,428.44345209470936,418.51,416.43,Bullish
MSFT,2024,2024-10-29,424.81074467410167,418.69,416.65,Bullish
MSFT,2024,2024-10-30,434.1803619383898,419.00,416.88,Bullish
MSFT,2024,2024-10-31,412.2649237627877,418.82,417.03,Bullish
MSFT,2024,2024-11-01,405.9622215000355,418.52,417.12,Bullish
MSFT,2024,2024-11-04,406.7463014364753,418.38,417.20,Bullish
MSFT,2024,2024-11-05,405.3269805306338,418.22,417.26,Bullish
MSFT,2024,2024-11-06,409.3468556567166,418.21,417.35,Bullish
MSFT,2024,2024-11-07,418.1407873890808,418.34,417.46,Bullish
MSFT,2024,2024-11-08,422.15073257526046,418.54,417.57,Bullish
MSFT,2024,2024-11-11,419.3715448677772,418.68,417.68,Bullish
MSFT,2024,2024-11-12,415.1333664626366,418.69,417.75,Bullish
MSFT,2024,2024-11-13,418.4981461257373,419.00,417.80,Bullish
MSFT,2024,2024-11-14,421.83308381585454,419.34,417.91,Bullish
MSFT,2024,2024-11-15,416.691683409749,419.56,418.01,Bullish
MSFT,2024,2024-11-18,411.778543667536,419.71,418.07,Bullish
MSFT,2024,2024-11-19,410.03166915459735,419.81,418.10,Bullish
MSFT,2024,2024-11-20,413.7636425231655,419.83,418.16,Bullish
MSFT,2024,2024-11-21,417.2075121790912,419.78,418.24,Bullish
MSFT,2024,2024-11-22,409.1219230929671,419.50,418.24,Bullish
MSFT,2024,2024-11-25,416.09361024787086,419.28,418.27,Bullish
MSFT,2024,2024-11-26,417.2970032728636,418.89,418.28,Bullish
MSFT,2024,2024-11-27,422.7868153853765,418.71,418.40,Bullish
MSFT,2024,2024-11-29,417.7942649272981,418.30,418.47,Bearish
MSFT,2024,2024-12-02,419.2662066130162,418.01,418.55,Bearish
MSFT,2024,2024-12-03,427.4909833141871,417.94,418.67,Bearish
MSFT,2024,2024-12-04,430.6635477279166,417.96,418.83,Bearish
MSFT,2024,2024-12-05,435.5268443828614,418.13,419.02,Bearish
MSFT,2024,2024-12-06,439.8828865059849,418.29,419.20,Bearish
MSFT,2024,2024-12-09,440.18122659952354,418.53,419.34,Bearish
MSFT,2024,2024-12-10,441.9614922675205,418.87,419.52,Bearish
MSFT,2024,2024-12-11,441.62334015579273,419.20,419.71,Bearish
MSFT,2024,2024-12-12,446.6556575005631,419.74,419.92,Bearish
MSFT,2024,2024-12-13,445.98933356109154,420.37,420.13,Bullish
MSFT,2024,2024-12-16,444.8257019266738,420.97,420.32,Bullish
MSFT,2024,2024-12-17,448.545282051395,421.68,420.52,Bullish
MSFT,2024,2024-12-18,448.8536235978926,422.50,420.72,Bullish
MSFT,2024,2024-12-19,439.2066057877418,423.03,420.92,Bullish
MSFT,2024,2024-12-20,430.74310199904505,423.40,421.07,Bullish
MSFT,2024,2024-12-23,434.353277123108,423.83,421.22,Bullish
MSFT,2024,2024-12-24,432.2746905166953,424.18,421.39,Bullish
MSFT,2024,2024-12-26,436.6804901261448,424.53,421.55,Bullish
MSFT,2024,2024-12-27,432.2249809082039,424.94,421.65,Bullish
MSFT,2024,2024-12-30,423.7316509986102,425.03,421.69,Bullish
PFE,2016,2016-01-04,19.979239746095963,19.98,19.98,Consolidating
PFE,2016,2016-01-05,20.18624496459961,20.08,20.08,Consolidating
PFE,2016,2016-01-06,19.903968108723166,20.02,20.02,Consolidating
PFE,2016,2016-01-07,19.54641165270868,19.90,19.90,Consolidating
PFE,2016,2016-01-08,19.791053689015385,19.88,19.88,Consolidating
PFE,2016,2016-01-11,19.54013140059197,19.82,19.82,Consolidating
PFE,2016,2016-01-12,19.68441482849255,19.80,19.80,Consolidating
PFE,2016,2016-01-13,19.502500727611853,19.77,19.77,Consolidating
PFE,2016,2016-01-14,19.063391904208565,19.69,19.69,Consolidating
PFE,2016,2016-01-15,18.95675813108481,19.62,19.62,Consolidating
PFE,2016,2016-01-19,19.521317128489763,19.61,19.61,Consolidating
PFE,2016,2016-01-20,18.950480304924877,19.55,19.55,Consolidating
PFE,2016,2016-01-21,19.201396122841302,19.53,19.53,Consolidating
PFE,2016,2016-01-22,19.44605026243996,19.52,19.52,Consolidating
PFE,2016,2016-01-25,19.339401163331065,19.51,19.51,Consolidating
PFE,2016,2016-01-26,19.15121227808047,19.49,19.49,Consolidating
PFE,2016,2016-01-27,19.26412659660253,19.47,19.47,Consolidating
PFE,2016,2016-01-28,19.257853374052885,19.46,19.46,Consolidating
PFE,2016,2016-01-29,19.057120038664216,19.44,19.44,Consolidating
PFE,2016,2016-02-01,19.03202844082572,19.42,19.42,Consolidating
PFE,2016,2016-02-02,18.92538942601154,19.40,19.40,Consolidating
PFE,2016,2016-02-03,18.950919049301337,19.38,19.38,Consolidating
PFE,2016,2016-02-04,18.68481570583955,19.35,19.35,Consolidating
PFE,2016,2016-02-05,18.3870283109286,19.31,19.31,Consolidating
PFE,2016,2016-02-08,18.171590902902693,19.26,19.26,Consolidating
PFE,2016,2016-02-09,18.03854286083118,19.21,19.21,Consolidating
PFE,2016,2016-02-10,18.583432156293345,19.19,19.19,Consolidating
PFE,2016,2016-02-11,18.38068694674212,19.16,19.16,Consolidating
PFE,2016,2016-02-12,18.5327554454232,19.14,19.14,Consolidating
PFE,2016,2016-02-16,18.722826275539774,19.13,19.13,Consolidating
PFE,2016,2016-02-17,19.00794709293013,19.12,19.12,Consolidating
PFE,2016,2016-02-18,18.893899087583325,19.11,19.11,Consolidating
PFE,2016,2016-02-19,18.75450329522713,19.10,19.10,Consolidating
PFE,2016,2016-02-22,18.849549589361427,19.10,19.10,Consolidating
PFE,2016,2016-02-23,19.04596328674994,19.09,19.09,Consolidating
PFE,2016,2016-02-24,18.887562379340057,19.09,19.09,Consolidating
PFE,2016,2016-02-25,19.07130818879717,19.09,19.09,Consolidating
PFE,2016,2016-02-26,19.502150474692293,19.10,19.10,Consolidating
PFE,2016,2016-02-29,19.064966896928937,19.10,19.10,Consolidating
PFE,2016,2016-03-01,18.87489097536919,19.09,19.09,Consolidating
PFE,2016,2016-03-02,19.07764837508221,19.09,19.09,Consolidating
PFE,2016,2016-03-03,18.931910769229077,19.09,19.09,Consolidating
PFE,2016,2016-03-04,18.91290242460188,19.08,19.08,Consolidating
PFE,2016,2016-03-07,18.722827029853047,19.08,19.08,Consolidating
PFE,2016,2016-03-08,18.84955408503427,19.07,19.07,Consolidating
